transaction_id,merchant_id,timestamp,amount,merchant_category,merchant_size,payment_method,status,failure_reason
T00005406,M00096,2025-05-01 07:14:28,1515.89,Gaming,Small,UPI,Success,
T00005407,M00068,2025-01-16 02:58:04,1669.41,Retail,Medium,Debit Card,Success,
T00005408,M00056,2025-01-01 01:59:10,4911.8,E-commerce,Large,Credit Card,Success,
T00005409,M00041,2025-03-16 15:52:57,5157.81,E-commerce,Small,Wallet,Success,
T00005410,M00010,2025-07-10 10:29:14,744.37,Retail,Medium,UPI,Success,
T00005411,M00082,2025-08-19 10:36:38,5517.54,Education,Large,Debit Card,Success,
T00005412,M00048,2025-08-26 23:07:20,1177.56,Food Delivery,Medium,Credit Card,Success,
T00005413,M00022,2025-01-26 05:18:29,178.11,Food Delivery,Small,Wallet,Success,
T00005414,M00044,2025-10-29 09:32:41,17290.55,Professional Services,Small,Net Banking,Success,
T00005415,M00001,2025-02-07 07:54:18,299.98,Food Delivery,Small,UPI,Success,
T00005416,M00036,2025-06-02 18:41:34,864.32,Food Delivery,Medium,UPI,Success,
T00005417,M00091,2025-09-16 06:19:45,20149.19,Professional Services,Small,Net Banking,Success,
T00005418,M00082,2025-07-17 15:04:01,8342.7,Education,Large,Debit Card,Success,
T00005419,M00056,2025-09-11 18:57:46,4514.44,E-commerce,Large,Credit Card,Success,
T00005420,M00057,2025-04-02 07:31:28,6978.98,Healthcare,Medium,Credit Card,Success,
T00005421,M00001,2025-11-25 23:45:26,344.34,Food Delivery,Small,UPI,Success,
T00005422,M00066,2025-02-27 18:10:45,1884.94,Education,Large,Net Banking,Success,
T00005423,M00063,2025-01-15 06:58:44,6725.25,Healthcare,Small,Credit Card,Success,
T00005424,M00036,2025-02-11 19:35:56,1024.63,Food Delivery,Medium,UPI,Failed,Bank Decline
T00005425,M00097,2025-02-27 23:49:36,6971.14,Professional Services,Small,Credit Card,Success,
T00005426,M00050,2025-05-05 06:09:13,9104.8,SaaS,Small,Wallet,Success,
T00005427,M00030,2025-10-07 02:12:53,1791.63,E-commerce,Small,UPI,Success,
T00005428,M00098,2025-09-17 12:43:18,12284.98,SaaS,Medium,Credit Card,Success,
T00005429,M00070,2025-08-03 10:08:00,1097.71,Food Delivery,Large,Debit Card,Success,
T00005430,M00068,2025-12-14 19:30:01,1109.83,Retail,Medium,Debit Card,Success,
T00005431,M00068,2025-01-14 03:22:32,1193.17,Retail,Medium,Debit Card,Success,
T00005432,M00090,2025-01-19 23:53:40,11363.97,Healthcare,Medium,Debit Card,Success,
T00005433,M00012,2025-11-28 07:09:58,11770.04,SaaS,Medium,Net Banking,Success,
T00005434,M00069,2025-06-30 00:10:11,4750.52,Education,Small,Credit Card,Success,
T00005435,M00026,2025-06-04 08:52:18,1973.53,Retail,Medium,Credit Card,Success,
T00005436,M00050,2025-11-13 19:37:54,4985.46,SaaS,Small,Wallet,Success,
T00005437,M00075,2025-10-02 17:18:06,452.43,E-commerce,Small,Wallet,Success,
T00005438,M00047,2025-08-09 00:48:12,1882.28,Healthcare,Medium,UPI,Success,
T00005439,M00062,2025-03-13 10:38:56,6479.72,Retail,Medium,Credit Card,Failed,Authentication Failure
T00005440,M00032,2025-02-06 04:50:21,2731.45,Retail,Medium,Credit Card,Success,
T00005441,M00014,2025-05-10 22:17:25,5352.0,E-commerce,Large,Credit Card,Success,
T00005442,M00002,2025-08-23 12:57:34,1382.21,Retail,Small,UPI,Success,
T00005443,M00053,2025-04-18 21:51:51,5911.83,Education,Small,Net Banking,Success,
T00005444,M00049,2025-10-27 08:56:07,1064.38,Retail,Medium,Wallet,Success,
T00005445,M00092,2025-05-21 02:13:27,3840.04,Healthcare,Medium,Debit Card,Success,
T00005446,M00083,2025-01-02 01:30:48,751.12,Retail,Small,Debit Card,Success,
T00005447,M00029,2025-10-27 15:32:06,4756.1,Retail,Small,Debit Card,Success,
T00005448,M00033,2025-05-10 03:17:29,2755.8,E-commerce,Small,UPI,Success,
T00005449,M00064,2025-11-30 03:02:02,7589.33,Professional Services,Large,Net Banking,Success,
T00005450,M00008,2025-12-12 11:32:45,8960.76,Travel,Small,Credit Card,Success,
T00005451,M00026,2025-08-18 07:44:42,1202.55,Retail,Medium,Credit Card,Success,
T00005452,M00050,2025-10-11 23:56:25,8778.07,SaaS,Small,Wallet,Success,
T00005453,M00091,2025-06-26 16:27:52,23817.4,Professional Services,Small,Net Banking,Success,
T00005454,M00053,2025-10-21 12:19:13,3843.76,Education,Small,Net Banking,Success,
T00005455,M00077,2025-04-21 11:35:55,6477.01,Professional Services,Medium,Credit Card,Success,
T00005456,M00052,2025-11-04 12:28:03,31261.45,Travel,Medium,Credit Card,Success,
T00005457,M00083,2025-11-19 03:59:31,2356.7,Retail,Small,Debit Card,Success,
T00005458,M00081,2025-08-25 10:03:31,224.13,Media,Small,UPI,Success,
T00005459,M00052,2025-12-25 11:49:04,20742.0,Travel,Medium,Credit Card,Success,
T00005460,M00063,2025-04-27 14:50:08,6811.53,Healthcare,Small,Credit Card,Success,
T00005461,M00063,2025-11-27 22:45:03,6026.32,Healthcare,Small,Credit Card,Success,
T00005462,M00020,2025-04-09 16:46:27,8927.64,Healthcare,Small,Net Banking,Success,
T00005463,M00021,2025-01-02 15:56:21,2459.35,E-commerce,Small,UPI,Success,
T00005464,M00077,2025-06-24 11:18:46,7513.31,Professional Services,Medium,Credit Card,Success,
T00005465,M00017,2025-01-01 20:58:31,3372.9,Professional Services,Small,Credit Card,Success,
T00005466,M00046,2025-04-17 06:27:37,18289.45,Professional Services,Small,Net Banking,Success,
T00005467,M00011,2025-12-16 07:53:26,5186.97,Education,Small,UPI,Success,
T00005468,M00062,2025-10-12 13:43:33,3869.89,Retail,Medium,Credit Card,Success,
T00005469,M00001,2025-09-06 13:24:55,427.71,Food Delivery,Small,UPI,Success,
T00005470,M00001,2025-07-12 20:58:45,191.1,Food Delivery,Small,UPI,Failed,Bank Decline
T00005471,M00070,2025-07-27 10:04:46,986.73,Food Delivery,Large,Debit Card,Success,
T00005472,M00013,2025-04-02 04:48:21,1918.93,E-commerce,Small,Debit Card,Failed,Authentication Failure
T00005473,M00046,2025-08-06 18:36:45,13437.09,Professional Services,Small,Net Banking,Success,
T00005474,M00079,2025-01-06 12:27:33,191.66,Food Delivery,Large,Credit Card,Success,
T00005475,M00007,2025-01-31 22:38:32,2640.78,Gaming,Small,Net Banking,Success,
T00005476,M00015,2025-02-08 15:02:01,2656.76,E-commerce,Medium,UPI,Success,
T00005477,M00088,2025-10-19 01:00:35,666.93,Food Delivery,Small,UPI,Success,
T00005478,M00080,2025-04-10 20:16:32,648.97,Media,Small,Credit Card,Success,
T00005479,M00041,2025-12-18 20:06:30,2522.37,E-commerce,Small,Wallet,Success,
T00005480,M00046,2025-10-25 03:10:50,16821.09,Professional Services,Small,Net Banking,Failed,Network Error
T00005481,M00026,2025-07-30 14:47:04,1483.6,Retail,Medium,Credit Card,Success,
T00005482,M00037,2025-03-02 10:00:16,4341.28,Education,Medium,UPI,Success,
T00005483,M00088,2025-11-28 06:49:06,1149.47,Food Delivery,Small,UPI,Success,
T00005484,M00025,2025-10-27 04:05:02,799.6,Food Delivery,Small,UPI,Success,
T00005485,M00037,2025-04-15 21:03:31,8270.92,Education,Medium,UPI,Success,
T00005486,M00001,2025-02-17 03:53:38,369.2,Food Delivery,Small,UPI,Success,
T00005487,M00076,2025-11-21 08:32:49,8149.37,Education,Small,Net Banking,Success,
T00005488,M00031,2025-09-17 10:11:46,1148.27,Media,Small,Net Banking,Success,
T00005489,M00080,2025-11-02 01:21:45,1156.01,Media,Small,Credit Card,Success,
T00005490,M00098,2025-05-31 15:18:35,15000.1,SaaS,Medium,Credit Card,Success,
T00005491,M00063,2025-07-31 18:36:21,7238.6,Healthcare,Small,Credit Card,Success,
T00005492,M00062,2025-08-29 22:00:22,3556.46,Retail,Medium,Credit Card,Success,
T00005493,M00067,2025-11-05 02:11:00,567.11,Food Delivery,Medium,Credit Card,Success,
T00005494,M00066,2025-05-13 20:36:51,107.58,Education,Large,Net Banking,Success,
T00005495,M00095,2025-11-13 14:22:55,535.36,E-commerce,Small,Credit Card,Failed,Technical Error
T00005496,M00076,2025-05-17 11:07:23,6269.14,Education,Small,Net Banking,Success,
T00005497,M00067,2025-11-28 11:15:16,316.92,Food Delivery,Medium,Credit Card,Success,
T00005498,M00017,2025-07-19 00:05:53,14176.96,Professional Services,Small,Credit Card,Success,
T00005499,M00019,2025-06-06 07:11:36,4863.27,E-commerce,Medium,Wallet,Success,
T00005500,M00001,2025-10-28 09:12:04,453.64,Food Delivery,Small,UPI,Success,
T00005501,M00042,2025-09-28 19:49:00,18416.56,Healthcare,Small,Debit Card,Success,
T00005502,M00031,2025-09-13 03:55:24,2374.74,Media,Small,Net Banking,Failed,Authentication Failure
T00005503,M00093,2025-08-05 11:52:58,7358.71,SaaS,Small,Net Banking,Success,
T00005504,M00038,2025-03-19 07:52:06,2268.23,Education,Small,Debit Card,Success,
T00005505,M00052,2025-01-15 03:04:52,24072.66,Travel,Medium,Credit Card,Success,
T00005506,M00099,2025-09-16 02:20:12,4278.91,Retail,Small,Wallet,Success,
T00005507,M00061,2025-09-09 22:28:44,5919.97,SaaS,Medium,UPI,Success,
T00005508,M00010,2025-05-03 09:35:56,2789.48,Retail,Medium,UPI,Success,
T00005509,M00097,2025-02-03 02:21:25,7926.37,Professional Services,Small,Credit Card,Success,
T00005510,M00012,2025-10-25 12:48:14,11791.78,SaaS,Medium,Net Banking,Success,
T00005511,M00046,2025-02-22 17:28:15,8634.43,Professional Services,Small,Net Banking,Success,
T00005512,M00009,2025-10-23 18:28:38,861.23,Gaming,Small,Credit Card,Success,
T00005513,M00020,2025-08-31 16:55:26,10152.48,Healthcare,Small,Net Banking,Success,
T00005514,M00059,2025-04-06 13:14:11,416.49,Retail,Medium,UPI,Success,
T00005515,M00045,2025-11-16 07:07:45,2375.15,Media,Small,Wallet,Success,
T00005516,M00083,2025-04-27 14:06:52,1633.37,Retail,Small,Debit Card,Success,
T00005517,M00073,2025-02-23 04:10:55,3237.29,SaaS,Small,Net Banking,Failed,Network Error
T00005518,M00081,2025-05-13 00:28:53,206.01,Media,Small,UPI,Success,
T00005519,M00044,2025-01-29 21:25:57,19483.05,Professional Services,Small,Net Banking,Success,
T00005520,M00032,2025-10-14 20:30:56,2547.73,Retail,Medium,Credit Card,Success,
T00005521,M00025,2025-01-09 19:52:47,1391.84,Food Delivery,Small,UPI,Success,
T00005522,M00099,2025-02-06 03:32:00,4417.57,Retail,Small,Wallet,Success,
T00005523,M00073,2025-12-28 17:22:24,2376.63,SaaS,Small,Net Banking,Success,
T00005524,M00085,2025-02-14 00:43:26,387.28,Gaming,Medium,Wallet,Success,
T00005525,M00083,2025-04-13 14:31:15,1620.08,Retail,Small,Debit Card,Success,
T00005526,M00065,2025-08-12 20:32:35,1116.62,E-commerce,Large,Debit Card,Success,
T00005527,M00060,2025-11-07 20:00:14,639.86,Food Delivery,Medium,Debit Card,Success,
T00005528,M00093,2025-10-23 09:37:35,7404.56,SaaS,Small,Net Banking,Success,
T00005529,M00079,2025-07-30 05:20:26,259.79,Food Delivery,Large,Credit Card,Success,
T00005530,M00091,2025-12-30 04:46:57,16034.12,Professional Services,Small,Net Banking,Success,
T00005531,M00026,2025-09-26 03:45:38,656.21,Retail,Medium,Credit Card,Success,
T00005532,M00087,2025-02-09 00:07:43,1530.64,Media,Small,Wallet,Success,
T00005533,M00060,2025-10-20 03:57:43,729.32,Food Delivery,Medium,Debit Card,Success,
T00005534,M00005,2025-02-06 02:31:10,22426.67,Travel,Small,Net Banking,Success,
T00005535,M00068,2025-04-15 11:42:39,1471.27,Retail,Medium,Debit Card,Success,
T00005536,M00074,2025-08-17 11:23:35,887.35,Gaming,Medium,Credit Card,Success,
T00005537,M00057,2025-12-13 04:28:20,6564.19,Healthcare,Medium,Credit Card,Success,
T00005538,M00004,2025-07-30 11:28:28,2190.01,Education,Medium,UPI,Success,
T00005539,M00055,2025-03-03 16:11:16,8871.81,SaaS,Medium,Net Banking,Success,
T00005540,M00028,2025-02-01 20:22:41,1861.02,E-commerce,Small,UPI,Success,
T00005541,M00013,2025-03-13 21:31:45,1865.22,E-commerce,Small,Debit Card,Success,
T00005542,M00060,2025-09-02 23:50:40,405.79,Food Delivery,Medium,Debit Card,Success,
T00005543,M00020,2025-07-02 15:39:35,9272.55,Healthcare,Small,Net Banking,Success,
T00005544,M00072,2025-11-16 07:13:56,1271.42,Media,Small,Credit Card,Success,
T00005545,M00044,2025-07-17 22:36:12,15533.91,Professional Services,Small,Net Banking,Success,
T00005546,M00062,2025-12-06 20:16:08,5554.31,Retail,Medium,Credit Card,Success,
T00005547,M00057,2025-11-05 14:46:38,9140.99,Healthcare,Medium,Credit Card,Success,
T00005548,M00011,2025-04-03 09:29:52,3167.17,Education,Small,UPI,Success,
T00005549,M00054,2025-03-23 22:43:57,759.27,Media,Small,Credit Card,Success,
T00005550,M00081,2025-04-24 16:13:13,345.92,Media,Small,UPI,Success,
T00005551,M00042,2025-06-07 02:24:18,12897.49,Healthcare,Small,Debit Card,Success,
T00005552,M00070,2025-04-15 14:37:09,1077.42,Food Delivery,Large,Debit Card,Success,
T00005553,M00029,2025-11-29 11:48:10,5585.09,Retail,Small,Debit Card,Success,
T00005554,M00011,2025-08-24 01:23:38,5170.11,Education,Small,UPI,Success,
T00005555,M00012,2025-02-14 12:14:57,8978.48,SaaS,Medium,Net Banking,Success,
T00005556,M00073,2025-02-19 18:49:37,4400.47,SaaS,Small,Net Banking,Success,
T00005557,M00094,2025-11-13 07:11:20,10522.47,SaaS,Small,UPI,Success,
T00005558,M00050,2025-02-21 10:30:36,10586.09,SaaS,Small,Wallet,Success,
T00005559,M00087,2025-03-31 15:43:50,2813.89,Media,Small,Wallet,Success,
T00005560,M00033,2025-09-23 15:58:38,4005.04,E-commerce,Small,UPI,Success,
T00005561,M00065,2025-03-26 17:10:18,1474.09,E-commerce,Large,Debit Card,Success,
T00005562,M00066,2025-03-23 15:15:08,1728.13,Education,Large,Net Banking,Success,
T00005563,M00041,2025-11-19 07:53:15,3998.97,E-commerce,Small,Wallet,Success,
T00005564,M00051,2025-06-23 15:02:11,2699.47,Retail,Medium,UPI,Success,
T00005565,M00021,2025-10-09 07:05:51,2439.69,E-commerce,Small,UPI,Success,
T00005566,M00007,2025-06-09 15:58:47,2592.49,Gaming,Small,Net Banking,Success,
T00005567,M00002,2025-07-21 12:10:51,794.73,Retail,Small,UPI,Success,
T00005568,M00024,2025-09-04 15:06:34,578.06,Gaming,Small,Credit Card,Success,
T00005569,M00023,2025-06-01 03:42:35,4571.22,Healthcare,Small,Net Banking,Success,
T00005570,M00012,2025-09-15 05:06:59,15889.32,SaaS,Medium,Net Banking,Success,
T00005571,M00076,2025-07-09 21:00:15,10018.44,Education,Small,Net Banking,Success,
T00005572,M00090,2025-06-18 06:35:13,8338.83,Healthcare,Medium,Debit Card,Success,
T00005573,M00036,2025-01-24 20:19:56,955.97,Food Delivery,Medium,UPI,Success,
T00005574,M00048,2025-07-23 14:39:44,335.94,Food Delivery,Medium,Credit Card,Success,
T00005575,M00096,2025-06-10 13:12:28,2028.69,Gaming,Small,UPI,Success,
T00005576,M00029,2025-03-10 18:19:10,4750.3,Retail,Small,Debit Card,Success,
T00005577,M00060,2025-01-06 08:19:24,294.26,Food Delivery,Medium,Debit Card,Success,
T00005578,M00053,2025-06-26 11:35:08,4581.69,Education,Small,Net Banking,Success,
T00005579,M00037,2025-09-08 04:50:43,7465.5,Education,Medium,UPI,Success,
T00005580,M00063,2025-11-23 00:24:30,5966.97,Healthcare,Small,Credit Card,Success,
T00005581,M00041,2025-06-01 16:36:30,4268.42,E-commerce,Small,Wallet,Success,
T00005582,M00062,2025-02-21 20:11:11,5700.13,Retail,Medium,Credit Card,Success,
T00005583,M00065,2025-04-02 00:57:42,1237.63,E-commerce,Large,Debit Card,Failed,Payment Timeout
T00005584,M00010,2025-07-17 22:43:37,1501.15,Retail,Medium,UPI,Success,
T00005585,M00004,2025-02-26 04:37:43,2860.66,Education,Medium,UPI,Success,
T00005586,M00008,2025-09-25 22:24:26,18119.13,Travel,Small,Credit Card,Success,
T00005587,M00075,2025-12-01 18:26:41,415.63,E-commerce,Small,Wallet,Success,
T00005588,M00092,2025-01-08 21:12:20,2421.79,Healthcare,Medium,Debit Card,Success,
T00005589,M00084,2025-12-10 15:00:50,628.06,Food Delivery,Small,Net Banking,Success,
T00005590,M00011,2025-04-05 20:59:12,10350.65,Education,Small,UPI,Success,
T00005591,M00019,2025-09-17 14:22:36,7145.77,E-commerce,Medium,Wallet,Success,
T00005592,M00072,2025-12-26 00:19:06,655.21,Media,Small,Credit Card,Success,
T00005593,M00050,2025-03-13 01:11:30,5098.79,SaaS,Small,Wallet,Success,
T00005594,M00044,2025-01-08 14:24:21,6180.49,Professional Services,Small,Net Banking,Success,
T00005595,M00037,2025-09-25 19:53:23,7511.29,Education,Medium,UPI,Success,
T00005596,M00049,2025-07-06 19:25:27,996.41,Retail,Medium,Wallet,Success,
T00005597,M00055,2025-02-12 02:58:42,12438.38,SaaS,Medium,Net Banking,Success,
T00005598,M00098,2025-09-28 07:26:28,6211.41,SaaS,Medium,Credit Card,Success,
T00005599,M00007,2025-08-16 15:42:31,3237.98,Gaming,Small,Net Banking,Success,
T00005600,M00050,2025-08-22 15:03:37,15459.82,SaaS,Small,Wallet,Success,
T00005601,M00061,2025-05-19 14:25:57,10290.45,SaaS,Medium,UPI,Success,
T00005602,M00077,2025-04-06 02:29:05,9110.21,Professional Services,Medium,Credit Card,Success,
T00005603,M00008,2025-11-30 03:14:32,11458.93,Travel,Small,Credit Card,Success,
T00005604,M00069,2025-05-10 11:47:06,8528.92,Education,Small,Credit Card,Success,
T00005605,M00010,2025-06-17 07:33:47,2062.47,Retail,Medium,UPI,Success,
T00005606,M00022,2025-08-08 11:39:47,408.69,Food Delivery,Small,Wallet,Success,
T00005607,M00033,2025-03-31 19:54:48,3721.76,E-commerce,Small,UPI,Success,
T00005608,M00051,2025-07-27 18:22:53,3996.89,Retail,Medium,UPI,Failed,Insufficient Funds
T00005609,M00094,2025-02-09 20:26:33,7633.59,SaaS,Small,UPI,Success,
T00005610,M00066,2025-02-22 17:00:49,387.77,Education,Large,Net Banking,Success,
T00005611,M00047,2025-03-25 07:35:57,1721.89,Healthcare,Medium,UPI,Success,
T00005612,M00036,2025-12-23 14:16:35,974.38,Food Delivery,Medium,UPI,Success,
T00005613,M00090,2025-02-16 17:04:01,13265.07,Healthcare,Medium,Debit Card,Success,
T00005614,M00040,2025-12-13 20:19:15,12275.67,Professional Services,Small,Net Banking,Success,
T00005615,M00062,2025-05-13 08:37:09,5807.92,Retail,Medium,Credit Card,Success,
T00005616,M00026,2025-04-08 05:07:13,1418.9,Retail,Medium,Credit Card,Success,
T00005617,M00021,2025-07-28 12:11:15,2644.14,E-commerce,Small,UPI,Success,
T00005618,M00050,2025-07-04 20:45:27,3504.0,SaaS,Small,Wallet,Success,
T00005619,M00081,2025-07-30 03:11:09,537.28,Media,Small,UPI,Success,
T00005620,M00042,2025-12-26 17:04:21,14212.91,Healthcare,Small,Debit Card,Success,
T00005621,M00076,2025-11-14 07:36:05,11772.34,Education,Small,Net Banking,Success,
T00005622,M00002,2025-02-08 20:56:22,897.67,Retail,Small,UPI,Success,
T00005623,M00074,2025-08-15 08:49:40,1113.47,Gaming,Medium,Credit Card,Success,
T00005624,M00052,2025-09-28 10:43:24,34299.15,Travel,Medium,Credit Card,Success,
T00005625,M00090,2025-05-19 14:32:45,9350.73,Healthcare,Medium,Debit Card,Success,
T00005626,M00048,2025-10-14 23:03:13,468.62,Food Delivery,Medium,Credit Card,Success,
T00005627,M00081,2025-09-01 13:59:16,257.32,Media,Small,UPI,Success,
T00005628,M00069,2025-11-16 08:31:20,5328.88,Education,Small,Credit Card,Success,
T00005629,M00005,2025-10-14 09:45:54,29737.7,Travel,Small,Net Banking,Success,
T00005630,M00001,2025-03-18 18:10:54,401.56,Food Delivery,Small,UPI,Success,
T00005631,M00007,2025-06-28 23:28:51,3855.46,Gaming,Small,Net Banking,Success,
T00005632,M00021,2025-01-13 05:30:59,3017.72,E-commerce,Small,UPI,Success,
T00005633,M00082,2025-12-21 06:42:16,6167.7,Education,Large,Debit Card,Success,
T00005634,M00091,2025-10-23 13:53:50,12278.1,Professional Services,Small,Net Banking,Success,
T00005635,M00016,2025-09-24 17:03:53,592.57,Retail,Medium,Debit Card,Success,
T00005636,M00091,2025-03-03 18:37:45,20378.74,Professional Services,Small,Net Banking,Success,
T00005637,M00046,2025-01-03 23:02:58,14357.1,Professional Services,Small,Net Banking,Success,
T00005638,M00048,2025-11-24 08:28:09,812.31,Food Delivery,Medium,Credit Card,Success,
T00005639,M00046,2025-02-12 03:31:15,15923.46,Professional Services,Small,Net Banking,Success,
T00005640,M00041,2025-06-11 04:34:22,4854.5,E-commerce,Small,Wallet,Success,
T00005641,M00063,2025-03-31 00:49:52,4699.45,Healthcare,Small,Credit Card,Success,
T00005642,M00006,2025-10-05 04:22:26,2756.61,Retail,Small,UPI,Success,
T00005643,M00009,2025-09-20 23:25:06,297.27,Gaming,Small,Credit Card,Success,
T00005644,M00087,2025-12-23 04:20:40,1647.29,Media,Small,Wallet,Success,
T00005645,M00054,2025-05-09 04:16:56,1110.16,Media,Small,Credit Card,Failed,Payment Timeout
T00005646,M00063,2025-09-14 12:27:40,4407.02,Healthcare,Small,Credit Card,Success,
